1,1
2,1
3,1
4,0
5,3
6,1
7,1
8,2
9,1
10,1
11,1
12,50
13,8
14,1
15,2
16,1
17,15
18,1
19,5
20,1
21,2
22,1
23,1
24,1
25,1
26,3
27,1
28,1
29,10
30,2
31,1
32,1
33,5
34,734
35,1
36,1
37,1
38,1
39,1
40,15
41,1223
42,8
43,236
44,2
45,1
46,1
47,2
48,1
49,1
50,1
51,1
52,24
53,2
54,3
55,1
56,5
57,1
58,8
59,1
60,1
61,11
62,1
63,3
64,0
65,1
66,1
67,2
68,6
69,8
70,2
71,1
72,2
73,1
74,2
75,0
76,13
77,1
78,4
79,4
80,1
81,3
82,8
83,22
84,1
85,2
86,1
87,1
88,1
89,2
90,4
91,3
92,2
93,1
94,1
95,65
96,2
97,1
98,4
99,1
100,1
101,1
102,1
103,5
104,5
105,1
106,2
107,4
108,3
109,1
110,42
111,4
112,4
113,3
114,1
115,3
116,1
117,3
118,2
119,1
120,1
121,3
122,1
123,4
124,2
125,2
126,4
127,1
128,1
129,7
130,1
131,17
132,2
133,1
134,3
135,1
136,9
137,7
138,99
139,1
140,100
141,1
142,1
143,114
144,1
145,8
146,1
147,2
148,2
149,6
150,12
151,5
152,2
153,1
154,4
155,5
156,1
157,1
158,1
159,5
160,20
161,1
162,3
163,1
164,1
165,2
166,3
167,70
168,2
169,2
170,5
171,1
172,1
173,2
174,1
175,2
176,2
177,3
178,1
179,4
180,12
181,1
182,2
183,2
184,4
185,3
186,2
187,2
188,4
189,1
190,1
191,1
192,3
193,1
194,8
195,2
196,1
197,2
198,2
199,33
200,20
201,14
202,1
203,1
204,37
205,25
206,4
207,8
208,17
209,1
210,1
211,1
212,5
213,1
214,1
215,2
216,1
217,4
218,1
219,1
220,7
221,1
222,116
223,1
224,3
225,18
226,1
227,1
228,30
229,2
230,2
231,1
232,1
233,1
234,3
235,1
236,3
237,2
238,2
239,0
240,1
241,4
242,1
243,2
244,10
245,1
246,1
247,4
248,1
249,1
250,5
251,2
252,3
253,1
254,2
255,1
256,9
257,6
258,1
259,1
260,1
261,3
262,9
263,1
264,2
265,1
266,3
267,1
268,4
269,1
270,1
271,2
272,7
273,1
274,3
275,1
276,21
277,3
278,6
279,2
280,7
281,2
282,13
283,3
284,1455
285,2
286,1
287,1
288,18
289,1
290,33
291,2
292,2
293,1
294,12
295,5
296,1
297,9
298,2
299,9
300,2
301,6
302,4
303,2
304,3
305,13
306,11
307,1
308,2
309,1
310,1
311,0
312,7
313,12
314,1
315,1
316,2
317,518
318,1
319,3
320,2
321,1
322,1
323,4
324,0
325,1
326,1
327,5
328,2
329,2
330,1
331,1
332,1
333,1
334,21
335,0
336,14
337,1
338,24
339,1
340,1
341,3
342,218
343,14
344,1
345,4
346,1
347,1
348,3
349,227
350,1
351,1
352,1
353,3
354,9
355,5
356,1
357,4
358,56
359,1
360,4
361,1
362,11
363,1
364,1
365,1
366,5
367,138
368,5
369,2
370,2
371,3
372,1
373,1
374,9
375,1
376,5
377,1
378,6
379,4
380,1
381,6
382,3
383,5
384,1
385,5
386,1
387,4
388,9
389,871
390,2
391,2
392,7
393,2
394,6
395,4
396,1
397,3
398,11
399,16
400,1
401,2
402,1
403,1
404,2
405,2
406,1
407,2
408,1
409,1
410,1
411,56
412,4
413,4
414,5
415,385
416,3
417,1
418,5
419,1
420,21
421,6
422,1
423,1
424,1
425,258
426,4
427,1
428,11
429,8
430,25
431,414
432,48
433,179
434,4
435,2
436,1
437,19
438,3
439,2097
440,4
441,2
442,1
443,1
444,1
445,2
446,9
447,5
448,9
449,1
450,1
451,1
452,18
453,11
454,4
455,2
456,9
457,2
458,3
459,5
460,3
461,1
462,1
463,2
464,1
465,3
466,1
467,116
468,5
469,2
470,9
471,2
472,3
473,1
474,2
475,1
476,1
477,1
478,3
479,495
480,116
481,5
482,1
483,1
484,1
485,11
486,1
487,1
488,8
489,2
490,2
491,13
492,17
493,4
494,8
495,2
496,1
497,1
498,6
499,2
500,3
501,55
502,21
503,193
504,43
505,16
506,10
507,1
508,1
509,5
510,2
511,11
512,11
513,5
514,0
515,1
516,6
517,1
518,1
519,1
520,2
521,1
522,1
523,2
524,2
525,4
526,5
527,2
528,3
529,8
530,54
531,1
532,1
533,1
534,4
535,1
536,2
537,2
538,1
539,2
540,4
541,1
542,3
543,1
544,18
545,1
546,18
547,3
548,1
549,1
550,2
551,5
552,169
553,1
554,4
555,1
556,12
557,7
558,0
559,154
560,1
561,1
562,1
563,45
564,1
565,2
566,4
567,1
568,8
569,2937
570,1
571,38
572,6
573,7
574,34
575,0
576,69
577,1
578,1
579,5
580,5
581,1
582,1
583,1
584,1
585,6
586,2
587,1
588,1
589,35
590,1
591,4
592,23
593,2
594,1
595,1
596,9
597,1
598,4
599,1
600,11
601,5
602,2
